token,tp_cases,tn_cases,fp_cases,fn_cases,total_cases,precision,recall,f1-score
compel,0,0,0,1,1,#Div0,0.0,#Div0
concerning,0,1,0,0,1,#Div0,#Div0,#Div0
imagie,0,1,0,0,1,#Div0,#Div0,#Div0
lucky,0,6,0,0,6,#Div0,#Div0,#Div0
scheduled,0,2,0,0,2,#Div0,#Div0,#Div0
therefore,0,14,0,0,14,#Div0,#Div0,#Div0
Ordinally,0,1,0,0,1,#Div0,#Div0,#Div0
Self,0,1,0,0,1,#Div0,#Div0,#Div0
Fist,0,1,0,0,1,#Div0,#Div0,#Div0
necessarly,0,1,0,0,1,#Div0,#Div0,#Div0
innovation,0,1,0,0,1,#Div0,#Div0,#Div0
brands,0,2,0,0,2,#Div0,#Div0,#Div0
method,0,14,0,0,14,#Div0,#Div0,#Div0
exchange,0,1,0,0,1,#Div0,#Div0,#Div0
Travellers,0,1,0,0,1,#Div0,#Div0,#Div0
reports,0,2,0,0,2,#Div0,#Div0,#Div0
appliances,0,1,0,0,1,#Div0,#Div0,#Div0
translate,0,1,0,0,1,#Div0,#Div0,#Div0
Linux,0,2,0,0,2,#Div0,#Div0,#Div0
interest,0,12,0,0,12,#Div0,#Div0,#Div0
contrast,0,2,0,0,2,#Div0,#Div0,#Div0
cane,0,1,0,0,1,#Div0,#Div0,#Div0
NHS,0,2,0,0,2,#Div0,#Div0,#Div0
not,0,555,0,0,555,#Div0,#Div0,#Div0
Biochemistry,0,1,0,0,1,#Div0,#Div0,#Div0
photo,0,1,0,0,1,#Div0,#Div0,#Div0
instance,0,19,0,0,19,#Div0,#Div0,#Div0
entering,0,0,0,2,2,#Div0,0.0,#Div0
practically,0,2,0,0,2,#Div0,#Div0,#Div0
authentic,0,1,0,0,1,#Div0,#Div0,#Div0
strictly,0,0,0,1,1,#Div0,0.0,#Div0
pupluation,0,1,0,0,1,#Div0,#Div0,#Div0
acting,0,2,0,0,2,#Div0,#Div0,#Div0
combination,0,1,0,0,1,#Div0,#Div0,#Div0
adjust,0,1,0,1,2,#Div0,0.0,#Div0
resturants,0,3,0,0,3,#Div0,#Div0,#Div0
upper,0,1,0,0,1,#Div0,#Div0,#Div0
His,0,4,0,0,4,#Div0,#Div0,#Div0
energies,0,1,0,0,1,#Div0,#Div0,#Div0
60-years-old,0,1,0,0,1,#Div0,#Div0,#Div0
injured,0,3,0,0,3,#Div0,#Div0,#Div0
benifical,0,1,0,0,1,#Div0,#Div0,#Div0
even,0,76,0,0,76,#Div0,#Div0,#Div0
incredibile,0,1,0,0,1,#Div0,#Div0,#Div0
insure,0,0,0,1,1,#Div0,0.0,#Div0
causes,0,5,0,0,5,#Div0,#Div0,#Div0
Okinawa,0,3,0,0,3,#Div0,#Div0,#Div0
ambitions,0,3,0,0,3,#Div0,#Div0,#Div0
perticipate,0,1,0,0,1,#Div0,#Div0,#Div0
topics,0,11,0,0,11,#Div0,#Div0,#Div0
observing,0,1,0,0,1,#Div0,#Div0,#Div0
sunlights,0,1,0,0,1,#Div0,#Div0,#Div0
paper,0,2,0,0,2,#Div0,#Div0,#Div0
include,0,1,0,0,1,#Div0,#Div0,#Div0
innovative,0,6,0,0,6,#Div0,#Div0,#Div0
electives,0,1,0,0,1,#Div0,#Div0,#Div0
chocolate,0,1,0,0,1,#Div0,#Div0,#Div0
constructed,0,1,0,0,1,#Div0,#Div0,#Div0
going,0,55,0,3,58,#Div0,0.0,#Div0
inter,0,4,0,0,4,#Div0,#Div0,#Div0
Trying,0,1,0,0,1,#Div0,#Div0,#Div0
Scientific,0,2,0,0,2,#Div0,#Div0,#Div0
ride,0,2,0,0,2,#Div0,#Div0,#Div0
newspaper,0,3,0,0,3,#Div0,#Div0,#Div0
Gillette,0,1,0,0,1,#Div0,#Div0,#Div0
strong,0,1,0,18,19,#Div0,0.0,#Div0
found,0,19,0,1,20,#Div0,0.0,#Div0
sheet,0,2,0,0,2,#Div0,#Div0,#Div0
instead,0,13,0,0,13,#Div0,#Div0,#Div0
econimical,0,1,0,0,1,#Div0,#Div0,#Div0
ahead,0,1,0,0,1,#Div0,#Div0,#Div0
covers,0,0,0,1,1,#Div0,0.0,#Div0
great,0,24,0,1,25,#Div0,0.0,#Div0
European,0,3,0,0,3,#Div0,#Div0,#Div0
dentist,0,2,0,0,2,#Div0,#Div0,#Div0
recruiting,0,1,0,0,1,#Div0,#Div0,#Div0
struggle,0,0,0,1,1,#Div0,0.0,#Div0
garanttee,0,1,0,0,1,#Div0,#Div0,#Div0
lapses,0,1,0,0,1,#Div0,#Div0,#Div0
suspicious,0,1,0,0,1,#Div0,#Div0,#Div0
National,0,1,0,0,1,#Div0,#Div0,#Div0
assistant,0,1,0,0,1,#Div0,#Div0,#Div0
ownig,0,1,0,0,1,#Div0,#Div0,#Div0
bridge,0,1,0,0,1,#Div0,#Div0,#Div0
themself,0,2,0,0,2,#Div0,#Div0,#Div0
beings,0,1,0,0,1,#Div0,#Div0,#Div0
abundant,0,1,0,0,1,#Div0,#Div0,#Div0
desapointted,0,1,0,0,1,#Div0,#Div0,#Div0
plans,0,4,0,0,4,#Div0,#Div0,#Div0
studies,0,7,0,0,7,#Div0,#Div0,#Div0
Undrestanding,0,1,0,0,1,#Div0,#Div0,#Div0
time,0,289,0,2,291,#Div0,0.0,#Div0
theyrself,0,1,0,0,1,#Div0,#Div0,#Div0
indirect,0,1,0,0,1,#Div0,#Div0,#Div0
accident,0,2,0,0,2,#Div0,#Div0,#Div0
contributing,0,0,0,1,1,#Div0,0.0,#Div0
seeing,0,7,0,0,7,#Div0,#Div0,#Div0
prepartion,0,1,0,0,1,#Div0,#Div0,#Div0
house,0,12,0,0,12,#Div0,#Div0,#Div0
following,0,9,0,1,10,#Div0,0.0,#Div0
contracted,0,1,0,0,1,#Div0,#Div0,#Div0
opinion,0,60,0,0,60,#Div0,#Div0,#Div0
pursue,0,0,0,2,2,#Div0,0.0,#Div0
radio,0,2,0,0,2,#Div0,#Div0,#Div0
opnion,0,1,0,0,1,#Div0,#Div0,#Div0
educatinal,0,1,0,0,1,#Div0,#Div0,#Div0
accidents,0,3,0,0,3,#Div0,#Div0,#Div0
home,0,13,0,0,13,#Div0,#Div0,#Div0
laugh,0,1,0,0,1,#Div0,#Div0,#Div0
hidden,0,0,0,2,2,#Div0,0.0,#Div0
differrent,0,1,0,0,1,#Div0,#Div0,#Div0
spacified,0,1,0,0,1,#Div0,#Div0,#Div0
Travering,0,2,0,0,2,#Div0,#Div0,#Div0
ignoring,0,3,0,0,3,#Div0,#Div0,#Div0
pictures,0,1,0,1,2,#Div0,0.0,#Div0
fascinating,0,2,0,0,2,#Div0,#Div0,#Div0
friend,0,25,0,0,25,#Div0,#Div0,#Div0
repidly,0,1,0,0,1,#Div0,#Div0,#Div0
quistion,0,1,0,0,1,#Div0,#Div0,#Div0
Following,0,1,0,0,1,#Div0,#Div0,#Div0
neo,0,1,0,0,1,#Div0,#Div0,#Div0
fabolous,0,1,0,0,1,#Div0,#Div0,#Div0
limitations,0,0,0,1,1,#Div0,0.0,#Div0
engineers,0,1,0,0,1,#Div0,#Div0,#Div0
lots,0,27,0,0,27,#Div0,#Div0,#Div0
decay,0,1,0,0,1,#Div0,#Div0,#Div0
Jobs,0,1,0,0,1,#Div0,#Div0,#Div0
knoe,0,1,0,0,1,#Div0,#Div0,#Div0
encourage,0,3,0,0,3,#Div0,#Div0,#Div0
Mexico,0,2,0,0,2,#Div0,#Div0,#Div0
nonsense,0,1,0,0,1,#Div0,#Div0,#Div0
commuting,0,3,0,0,3,#Div0,#Div0,#Div0
admire,0,1,0,0,1,#Div0,#Div0,#Div0
civil,0,2,0,0,2,#Div0,#Div0,#Div0
Dell,0,1,0,0,1,#Div0,#Div0,#Div0
wedding,0,3,0,0,3,#Div0,#Div0,#Div0
handle,0,0,0,1,1,#Div0,0.0,#Div0
awful,0,3,0,0,3,#Div0,#Div0,#Div0
experiece,0,1,0,0,1,#Div0,#Div0,#Div0
crook,0,1,0,0,1,#Div0,#Div0,#Div0
They,0,57,0,0,57,#Div0,#Div0,#Div0
need,0,83,0,1,84,#Div0,0.0,#Div0
reflect,0,0,0,2,2,#Div0,0.0,#Div0
knoledge,0,3,0,0,3,#Div0,#Div0,#Div0
unstable,0,0,0,1,1,#Div0,0.0,#Div0
departmemt,0,1,0,0,1,#Div0,#Div0,#Div0
desires,0,2,0,0,2,#Div0,#Div0,#Div0
study,0,48,5,0,53,0.0,#Div0,#Div0
significance,0,1,0,0,1,#Div0,#Div0,#Div0
ground,0,3,0,0,3,#Div0,#Div0,#Div0
costumers,0,1,0,0,1,#Div0,#Div0,#Div0
everyone,0,11,0,0,11,#Div0,#Div0,#Div0
point,0,26,0,4,30,#Div0,0.0,#Div0
valley,0,1,0,0,1,#Div0,#Div0,#Div0
illustrated,0,1,0,1,2,#Div0,0.0,#Div0
imagine,0,3,0,0,3,#Div0,#Div0,#Div0
risk,0,19,0,1,20,#Div0,0.0,#Div0
beilive,0,3,0,0,3,#Div0,#Div0,#Div0
bing,0,1,0,0,1,#Div0,#Div0,#Div0
partner,0,1,0,0,1,#Div0,#Div0,#Div0
diploma,0,1,0,0,1,#Div0,#Div0,#Div0
football,0,1,0,0,1,#Div0,#Div0,#Div0
folks,0,1,0,0,1,#Div0,#Div0,#Div0
City,0,1,0,0,1,#Div0,#Div0,#Div0
cosmetic,0,6,0,0,6,#Div0,#Div0,#Div0
W,0,1,0,0,1,#Div0,#Div0,#Div0
scared,0,2,0,0,2,#Div0,#Div0,#Div0
costs,0,2,0,0,2,#Div0,#Div0,#Div0
street,0,2,0,0,2,#Div0,#Div0,#Div0
supermarket,0,1,0,0,1,#Div0,#Div0,#Div0
souveniours,0,1,0,0,1,#Div0,#Div0,#Div0
lens,0,0,0,1,1,#Div0,0.0,#Div0
withotut,0,1,0,0,1,#Div0,#Div0,#Div0
updated,0,1,0,0,1,#Div0,#Div0,#Div0
abestrsct,0,1,0,0,1,#Div0,#Div0,#Div0
univeristy,0,1,0,0,1,#Div0,#Div0,#Div0
reasoning,0,1,0,0,1,#Div0,#Div0,#Div0
jeopardizing,0,1,0,0,1,#Div0,#Div0,#Div0
becaue,0,1,0,0,1,#Div0,#Div0,#Div0
complex,0,1,0,0,1,#Div0,#Div0,#Div0
started,0,8,0,0,8,#Div0,#Div0,#Div0
hotels,0,2,0,0,2,#Div0,#Div0,#Div0
wolud,0,1,0,0,1,#Div0,#Div0,#Div0
game,0,2,0,0,2,#Div0,#Div0,#Div0
complexe,0,3,0,0,3,#Div0,#Div0,#Div0
knowleadge,0,1,0,0,1,#Div0,#Div0,#Div0
cable,0,1,0,0,1,#Div0,#Div0,#Div0
scienticic,0,1,0,0,1,#Div0,#Div0,#Div0
christmas,0,1,0,0,1,#Div0,#Div0,#Div0
kind,0,46,0,0,46,#Div0,#Div0,#Div0
behave,0,6,0,0,6,#Div0,#Div0,#Div0
High-speed,0,1,0,0,1,#Div0,#Div0,#Div0
carachterize,0,1,0,0,1,#Div0,#Div0,#Div0
Bomb,0,1,0,0,1,#Div0,#Div0,#Div0
might,0,53,0,0,53,#Div0,#Div0,#Div0
always,0,73,0,0,73,#Div0,#Div0,#Div0
athletes,0,1,0,0,1,#Div0,#Div0,#Div0
emotionally,0,1,0,0,1,#Div0,#Div0,#Div0
think,0,226,0,0,226,#Div0,#Div0,#Div0
phsycology,0,1,0,0,1,#Div0,#Div0,#Div0
commercial,0,6,0,0,6,#Div0,#Div0,#Div0
fo,0,2,0,0,2,#Div0,#Div0,#Div0
locations,0,1,0,0,1,#Div0,#Div0,#Div0
Information,0,1,0,0,1,#Div0,#Div0,#Div0
shirt,0,5,0,0,5,#Div0,#Div0,#Div0
youself,0,1,0,0,1,#Div0,#Div0,#Div0
irresponsible,0,1,0,0,1,#Div0,#Div0,#Div0
responsibility,0,3,0,0,3,#Div0,#Div0,#Div0
improvement,0,6,0,0,6,#Div0,#Div0,#Div0
experiencing,0,2,0,0,2,#Div0,#Div0,#Div0
together,0,7,0,0,7,#Div0,#Div0,#Div0
trave,0,2,0,0,2,#Div0,#Div0,#Div0
battles,0,0,0,1,1,#Div0,0.0,#Div0
lying,0,1,0,0,1,#Div0,#Div0,#Div0
partially,0,3,0,0,3,#Div0,#Div0,#Div0
torue,0,1,0,0,1,#Div0,#Div0,#Div0
increases,0,1,0,1,2,#Div0,0.0,#Div0
show,0,20,0,0,20,#Div0,#Div0,#Div0
quits,0,1,0,0,1,#Div0,#Div0,#Div0
accomplimish,0,1,0,0,1,#Div0,#Div0,#Div0
somr,0,1,0,0,1,#Div0,#Div0,#Div0
diagnosis,0,1,0,0,1,#Div0,#Div0,#Div0
istance,0,1,0,0,1,#Div0,#Div0,#Div0
uderstanding,0,1,0,0,1,#Div0,#Div0,#Div0
strategies,0,1,0,0,1,#Div0,#Div0,#Div0
category,0,5,0,0,5,#Div0,#Div0,#Div0
providing,0,0,0,1,1,#Div0,0.0,#Div0
pluck,0,0,0,1,1,#Div0,0.0,#Div0
phone,0,1,0,0,1,#Div0,#Div0,#Div0
environmental,0,5,0,0,5,#Div0,#Div0,#Div0
ladder,0,0,0,3,3,#Div0,0.0,#Div0
Martin,0,1,0,0,1,#Div0,#Div0,#Div0
economics,0,2,0,0,2,#Div0,#Div0,#Div0
Curiosity,0,1,0,0,1,#Div0,#Div0,#Div0
helpful,0,10,0,0,10,#Div0,#Div0,#Div0
--,0,1,0,0,1,#Div0,#Div0,#Div0
pioneer,0,1,0,0,1,#Div0,#Div0,#Div0
generalistic,0,2,0,0,2,#Div0,#Div0,#Div0
chose,0,3,0,0,3,#Div0,#Div0,#Div0
comunties,0,1,0,0,1,#Div0,#Div0,#Div0
sooner,0,1,0,0,1,#Div0,#Div0,#Div0
journey,0,6,0,2,8,#Div0,0.0,#Div0
creates,0,2,0,0,2,#Div0,#Div0,#Div0
visited,0,8,0,0,8,#Div0,#Div0,#Div0
rides,0,2,0,0,2,#Div0,#Div0,#Div0
french,0,1,0,0,1,#Div0,#Div0,#Div0
commerce,0,1,0,0,1,#Div0,#Div0,#Div0
learned,0,24,0,0,24,#Div0,#Div0,#Div0
lawyer,0,4,0,0,4,#Div0,#Div0,#Div0
shrink,0,0,0,1,1,#Div0,0.0,#Div0
Accounting,0,1,0,0,1,#Div0,#Div0,#Div0
Our,0,1,0,0,1,#Div0,#Div0,#Div0
modern,0,7,0,0,7,#Div0,#Div0,#Div0
round,0,2,0,0,2,#Div0,#Div0,#Div0
convinience,0,1,0,0,1,#Div0,#Div0,#Div0
pink,0,1,0,0,1,#Div0,#Div0,#Div0
stores,0,2,0,1,3,#Div0,0.0,#Div0
telling,0,1,0,1,2,#Div0,0.0,#Div0
service,0,14,0,0,14,#Div0,#Div0,#Div0
biology,0,3,0,0,3,#Div0,#Div0,#Div0
long-distance,0,1,0,0,1,#Div0,#Div0,#Div0
travelers,0,3,0,0,3,#Div0,#Div0,#Div0
isolte,0,0,0,1,1,#Div0,0.0,#Div0
highly,0,7,0,0,7,#Div0,#Div0,#Div0
dicover,0,0,0,1,1,#Div0,0.0,#Div0
rejected,0,2,0,1,3,#Div0,0.0,#Div0
number,0,59,0,0,59,#Div0,#Div0,#Div0
requieres,0,2,0,0,2,#Div0,#Div0,#Div0
intersting,0,1,0,0,1,#Div0,#Div0,#Div0
naturally,0,1,0,0,1,#Div0,#Div0,#Div0
causious,0,1,0,0,1,#Div0,#Div0,#Div0
place,0,57,0,0,57,#Div0,#Div0,#Div0
cefeman,0,1,0,0,1,#Div0,#Div0,#Div0
pations,0,1,0,0,1,#Div0,#Div0,#Div0
Mohammad,0,1,0,0,1,#Div0,#Div0,#Div0
responsability,0,1,0,0,1,#Div0,#Div0,#Div0
countries,0,31,0,0,31,#Div0,#Div0,#Div0
advertise,0,5,0,0,5,#Div0,#Div0,#Div0
behaviors,0,5,0,0,5,#Div0,#Div0,#Div0
aquiring,0,1,0,0,1,#Div0,#Div0,#Div0
average,0,1,0,0,1,#Div0,#Div0,#Div0
richest,0,1,0,0,1,#Div0,#Div0,#Div0
creamy,0,2,0,0,2,#Div0,#Div0,#Div0
thinkl,0,1,0,0,1,#Div0,#Div0,#Div0
prepare,0,1,0,1,2,#Div0,0.0,#Div0
report,0,1,0,0,1,#Div0,#Div0,#Div0
tase,0,0,0,1,1,#Div0,0.0,#Div0
thirst,0,0,0,1,1,#Div0,0.0,#Div0
us,0,46,0,0,46,#Div0,#Div0,#Div0
Ofcourse,0,1,0,0,1,#Div0,#Div0,#Div0
characteristics,0,3,0,0,3,#Div0,#Div0,#Div0
2,0,2,0,0,2,#Div0,#Div0,#Div0
Overtime,0,1,0,0,1,#Div0,#Div0,#Div0
designed,0,2,0,0,2,#Div0,#Div0,#Div0
guid,0,1,0,0,1,#Div0,#Div0,#Div0
thanks,0,2,0,0,2,#Div0,#Div0,#Div0
worse,0,2,0,0,2,#Div0,#Div0,#Div0
usefulness,0,1,0,0,1,#Div0,#Div0,#Div0
unforgitable,0,1,0,0,1,#Div0,#Div0,#Div0
forecasts,0,1,0,0,1,#Div0,#Div0,#Div0
secure,0,0,0,1,1,#Div0,0.0,#Div0
ski,0,2,0,0,2,#Div0,#Div0,#Div0
knowledges,0,2,0,0,2,#Div0,#Div0,#Div0
shed,0,0,0,1,1,#Div0,0.0,#Div0
imaging,0,1,0,0,1,#Div0,#Div0,#Div0
deliver,0,0,0,1,1,#Div0,0.0,#Div0
funding,0,1,0,0,1,#Div0,#Div0,#Div0
immagine,0,1,0,0,1,#Div0,#Div0,#Div0
Since,0,9,0,0,9,#Div0,#Div0,#Div0
Have,0,3,0,0,3,#Div0,#Div0,#Div0
associate,0,1,0,0,1,#Div0,#Div0,#Div0
keen,0,2,0,0,2,#Div0,#Div0,#Div0
both,0,21,0,0,21,#Div0,#Div0,#Div0
definitely,0,7,0,0,7,#Div0,#Div0,#Div0
konw,0,2,0,0,2,#Div0,#Div0,#Div0
who,0,195,0,0,195,#Div0,#Div0,#Div0
Their,0,3,0,0,3,#Div0,#Div0,#Div0
tacher,0,1,0,0,1,#Div0,#Div0,#Div0
spread,0,1,0,4,5,#Div0,0.0,#Div0
office,0,2,0,0,2,#Div0,#Div0,#Div0
Kong,0,1,0,0,1,#Div0,#Div0,#Div0
humbergers,0,1,0,0,1,#Div0,#Div0,#Div0
sunrise,0,1,0,0,1,#Div0,#Div0,#Div0
studty,0,1,0,0,1,#Div0,#Div0,#Div0
disagree,0,46,0,0,46,#Div0,#Div0,#Div0
advertismement,0,1,0,0,1,#Div0,#Div0,#Div0
anytime,0,1,0,0,1,#Div0,#Div0,#Div0
wider,0,0,0,4,4,#Div0,0.0,#Div0
hobbies,0,2,0,0,2,#Div0,#Div0,#Div0
advertisemnet,0,1,0,0,1,#Div0,#Div0,#Div0
catastrophic,0,0,0,1,1,#Div0,0.0,#Div0
tough,0,4,0,1,5,#Div0,0.0,#Div0
fail,0,2,0,0,2,#Div0,#Div0,#Div0
presenting,0,1,0,0,1,#Div0,#Div0,#Div0
memorising,0,4,0,0,4,#Div0,#Div0,#Div0
speacalized,0,1,0,0,1,#Div0,#Div0,#Div0
promblem,0,1,0,0,1,#Div0,#Div0,#Div0
schedule,0,10,0,0,10,#Div0,#Div0,#Div0
horizontal,0,0,0,1,1,#Div0,0.0,#Div0
estimation,0,1,0,0,1,#Div0,#Div0,#Div0
ISOLATION,0,1,0,0,1,#Div0,#Div0,#Div0
Japanese,0,8,0,0,8,#Div0,#Div0,#Div0
fully,0,2,0,6,8,#Div0,0.0,#Div0
youner,0,1,0,0,1,#Div0,#Div0,#Div0
itself,0,6,0,0,6,#Div0,#Div0,#Div0
whant,0,1,0,0,1,#Div0,#Div0,#Div0
ending,0,1,0,0,1,#Div0,#Div0,#Div0
bussiness,0,4,0,0,4,#Div0,#Div0,#Div0
provided,0,9,0,0,9,#Div0,#Div0,#Div0
daytime,0,1,0,0,1,#Div0,#Div0,#Div0
persuing,0,0,0,1,1,#Div0,0.0,#Div0
empower,0,1,0,0,1,#Div0,#Div0,#Div0
era,0,0,0,5,5,#Div0,0.0,#Div0
composed,0,2,0,0,2,#Div0,#Div0,#Div0
Is,0,5,0,0,5,#Div0,#Div0,#Div0
bus,0,4,0,0,4,#Div0,#Div0,#Div0
War,0,2,0,0,2,#Div0,#Div0,#Div0
were,0,57,0,0,57,#Div0,#Div0,#Div0
criminal,0,1,0,0,1,#Div0,#Div0,#Div0
olders,0,2,0,0,2,#Div0,#Div0,#Div0
outings,0,1,0,0,1,#Div0,#Div0,#Div0
Africa,0,2,0,0,2,#Div0,#Div0,#Div0
emerge,0,0,0,1,1,#Div0,0.0,#Div0
Image,0,1,0,0,1,#Div0,#Div0,#Div0
varies,0,1,0,0,1,#Div0,#Div0,#Div0
anyway,0,2,0,0,2,#Div0,#Div0,#Div0
story,0,3,0,0,3,#Div0,#Div0,#Div0
sculpture,0,2,0,0,2,#Div0,#Div0,#Div0
independency,0,1,0,0,1,#Div0,#Div0,#Div0
pills,0,1,0,0,1,#Div0,#Div0,#Div0
hunger,0,0,0,1,1,#Div0,0.0,#Div0
controled,0,1,0,0,1,#Div0,#Div0,#Div0
applied,0,1,0,0,1,#Div0,#Div0,#Div0
promotion,0,1,0,0,1,#Div0,#Div0,#Div0
revelation,0,1,0,0,1,#Div0,#Div0,#Div0
seing,0,1,0,0,1,#Div0,#Div0,#Div0
how,0,128,0,0,128,#Div0,#Div0,#Div0
help,0,131,0,2,133,#Div0,0.0,#Div0
boys,0,1,0,0,1,#Div0,#Div0,#Div0
behavior,0,11,0,0,11,#Div0,#Div0,#Div0
designs,0,1,0,0,1,#Div0,#Div0,#Div0
leader,0,4,0,0,4,#Div0,#Div0,#Div0
looking,0,14,0,0,14,#Div0,#Div0,#Div0
seemed,0,4,0,0,4,#Div0,#Div0,#Div0
high-speed,0,1,0,0,1,#Div0,#Div0,#Div0
potentials,0,0,0,1,1,#Div0,0.0,#Div0
Metropolitan,0,1,0,0,1,#Div0,#Div0,#Div0
grate,0,1,0,0,1,#Div0,#Div0,#Div0
compete,0,1,0,1,2,#Div0,0.0,#Div0
chinese,0,4,0,0,4,#Div0,#Div0,#Div0
jorddan,0,1,0,0,1,#Div0,#Div0,#Div0
legacy,0,0,0,1,1,#Div0,0.0,#Div0
concern,0,5,0,0,5,#Div0,#Div0,#Div0
businesses,0,2,0,0,2,#Div0,#Div0,#Div0
aware,0,7,0,0,7,#Div0,#Div0,#Div0
keep-it-safe,0,0,0,1,1,#Div0,0.0,#Div0
broke,0,1,0,1,2,#Div0,0.0,#Div0
Total,0,1,0,0,1,#Div0,#Div0,#Div0
react,0,5,0,0,5,#Div0,#Div0,#Div0
stat,0,1,0,0,1,#Div0,#Div0,#Div0
genration,0,1,0,0,1,#Div0,#Div0,#Div0
b,0,1,0,0,1,#Div0,#Div0,#Div0
dedicate,0,1,0,7,8,#Div0,0.0,#Div0
changed,0,7,0,1,8,#Div0,0.0,#Div0
shown,0,1,0,0,1,#Div0,#Div0,#Div0
overwhelm,0,0,0,1,1,#Div0,0.0,#Div0
experminent,0,3,0,0,3,#Div0,#Div0,#Div0
Particularly,0,1,0,0,1,#Div0,#Div0,#Div0
habbits,0,0,0,1,1,#Div0,0.0,#Div0
accessble,0,0,0,1,1,#Div0,0.0,#Div0
becouse,0,6,0,0,6,#Div0,#Div0,#Div0
brush,0,1,0,0,1,#Div0,#Div0,#Div0
experiments,0,0,0,1,1,#Div0,0.0,#Div0
striving,0,1,0,0,1,#Div0,#Div0,#Div0
disadvantage,0,1,0,0,1,#Div0,#Div0,#Div0
solution,0,5,0,0,5,#Div0,#Div0,#Div0
litte,0,0,0,1,1,#Div0,0.0,#Div0
setuation,0,1,0,0,1,#Div0,#Div0,#Div0
events,0,8,0,0,8,#Div0,#Div0,#Div0
complete,0,4,0,2,6,#Div0,0.0,#Div0
alot,0,22,0,0,22,#Div0,#Div0,#Div0
currently,0,2,0,0,2,#Div0,#Div0,#Div0
rule,0,1,0,1,2,#Div0,0.0,#Div0
transporting,0,2,0,0,2,#Div0,#Div0,#Div0
youngers,0,3,0,0,3,#Div0,#Div0,#Div0
places,0,43,0,1,44,#Div0,0.0,#Div0
got,0,12,0,0,12,#Div0,#Div0,#Div0
pollution,0,12,0,0,12,#Div0,#Div0,#Div0
proffional,0,1,0,0,1,#Div0,#Div0,#Div0
dissagree,0,1,0,0,1,#Div0,#Div0,#Div0
Secoundly,0,1,0,0,1,#Div0,#Div0,#Div0
effect,0,9,0,0,9,#Div0,#Div0,#Div0
grew,0,1,0,2,3,#Div0,0.0,#Div0
Runnathon,0,1,0,0,1,#Div0,#Div0,#Div0
hard,0,48,0,1,49,#Div0,0.0,#Div0
rubber,0,1,0,0,1,#Div0,#Div0,#Div0
privercy,0,1,0,0,1,#Div0,#Div0,#Div0
Life,0,6,0,0,6,#Div0,#Div0,#Div0
special,0,11,0,0,11,#Div0,#Div0,#Div0
Mexican,0,1,0,0,1,#Div0,#Div0,#Div0
calmy,0,3,0,0,3,#Div0,#Div0,#Div0
mnemonic,0,1,0,0,1,#Div0,#Div0,#Div0
junior,0,1,0,0,1,#Div0,#Div0,#Div0
adjecent,0,1,0,0,1,#Div0,#Div0,#Div0
ancient,0,1,0,0,1,#Div0,#Div0,#Div0
offices,0,1,0,0,1,#Div0,#Div0,#Div0
thougth,0,1,0,0,1,#Div0,#Div0,#Div0
acidic,0,1,0,0,1,#Div0,#Div0,#Div0
earning,0,1,0,0,1,#Div0,#Div0,#Div0
teen,0,1,0,0,1,#Div0,#Div0,#Div0
digital,0,1,0,0,1,#Div0,#Div0,#Div0
hours,0,8,0,0,8,#Div0,#Div0,#Div0
30,0,4,0,0,4,#Div0,#Div0,#Div0
better,0,131,0,0,131,#Div0,#Div0,#Div0
sellers,0,1,0,0,1,#Div0,#Div0,#Div0
shopping,0,10,0,0,10,#Div0,#Div0,#Div0
last,0,10,0,2,12,#Div0,0.0,#Div0
UNICEF,0,1,0,0,1,#Div0,#Div0,#Div0
stituation,0,1,0,0,1,#Div0,#Div0,#Div0
convincable,0,1,0,0,1,#Div0,#Div0,#Div0
videos,0,1,0,0,1,#Div0,#Div0,#Div0
According,0,3,0,0,3,#Div0,#Div0,#Div0
studied,0,17,1,0,18,0.0,#Div0,#Div0
definition,0,1,0,0,1,#Div0,#Div0,#Div0
discuss,0,4,0,0,4,#Div0,#Div0,#Div0
ly,0,1,0,0,1,#Div0,#Div0,#Div0
Buddist,0,1,0,0,1,#Div0,#Div0,#Div0
Use,0,0,0,1,1,#Div0,0.0,#Div0
static,0,0,0,1,1,#Div0,0.0,#Div0
from,0,166,0,12,178,#Div0,0.0,#Div0
II,0,2,0,0,2,#Div0,#Div0,#Div0
quickly,0,6,0,1,7,#Div0,0.0,#Div0
prudent,0,1,0,0,1,#Div0,#Div0,#Div0
serve,0,0,0,1,1,#Div0,0.0,#Div0
Less,0,1,0,0,1,#Div0,#Div0,#Div0
perplexe,0,1,0,0,1,#Div0,#Div0,#Div0
expectations,0,1,0,0,1,#Div0,#Div0,#Div0
Furthermoe,0,1,0,0,1,#Div0,#Div0,#Div0
each,0,50,0,0,50,#Div0,#Div0,#Div0
Currently,0,1,0,0,1,#Div0,#Div0,#Div0
studio,0,1,0,0,1,#Div0,#Div0,#Div0
sorses,0,0,0,1,1,#Div0,0.0,#Div0
taken,0,3,0,0,3,#Div0,#Div0,#Div0
left,0,2,0,1,3,#Div0,0.0,#Div0
frindship,0,1,0,0,1,#Div0,#Div0,#Div0
party,0,1,0,0,1,#Div0,#Div0,#Div0
spends,0,1,0,2,3,#Div0,0.0,#Div0
big,0,31,0,5,36,#Div0,0.0,#Div0
bunch,0,1,0,0,1,#Div0,#Div0,#Div0
