token,tp_cases,fp_cases,tn_cases,fn_cases,total_cases,precision,recall,f1-score
keeps,0,2,0,0,2,0.0,#Div0,#Div0
social,0,18,0,0,18,0.0,#Div0,#Div0
exhaust,0,1,0,0,1,0.0,#Div0,#Div0
reducing,0,3,0,0,3,0.0,#Div0,#Div0
classroom,0,1,0,0,1,0.0,#Div0,#Div0
instruments,0,0,0,1,1,#Div0,0.0,#Div0
deeply,1,0,0,7,8,1.0,0.125,0.2222222222222222
advancement,1,0,0,3,4,1.0,0.25,0.4
improved,0,2,0,0,2,0.0,#Div0,#Div0
needed,0,13,0,0,13,0.0,#Div0,#Div0
younger,0,1,0,0,1,0.0,#Div0,#Div0
hobby,0,1,0,0,1,0.0,#Div0,#Div0
recreate,0,1,0,0,1,0.0,#Div0,#Div0
handling,2,0,0,0,2,1.0,1.0,1.0
died,0,1,0,0,1,0.0,#Div0,#Div0
included,0,1,0,0,1,0.0,#Div0,#Div0
completed,0,0,1,0,1,#Div0,#Div0,#Div0
increasing,1,15,0,0,16,0.0625,1.0,0.11764705882352941
isolated,0,0,0,1,1,#Div0,0.0,#Div0
keening,0,1,0,0,1,0.0,#Div0,#Div0
entered,1,1,0,0,2,0.5,1.0,0.6666666666666666
town,0,0,0,2,2,#Div0,0.0,#Div0
specialized,0,30,0,0,30,0.0,#Div0,#Div0
explosion,1,0,0,0,1,1.0,1.0,1.0
listening,0,2,0,0,2,0.0,#Div0,#Div0
support,11,6,0,7,24,0.6470588235294118,0.6111111111111112,0.6285714285714287
brave,0,6,0,0,6,0.0,#Div0,#Div0
come,1,16,0,0,17,0.058823529411764705,1.0,0.1111111111111111
electrical,0,1,0,0,1,0.0,#Div0,#Div0
liberty,0,1,0,0,1,0.0,#Div0,#Div0
importance,0,8,0,0,8,0.0,#Div0,#Div0
sure,0,1,0,0,1,0.0,#Div0,#Div0
Theoretical,0,1,0,0,1,0.0,#Div0,#Div0
poeple,0,1,0,0,1,0.0,#Div0,#Div0
said,0,25,0,0,25,0.0,#Div0,#Div0
saved,1,1,0,0,2,0.5,1.0,0.6666666666666666
fall,0,2,0,0,2,0.0,#Div0,#Div0
sense,0,1,5,0,6,0.0,#Div0,#Div0
year,0,1,0,1,2,0.0,0.0,#Div0
zones,0,1,0,0,1,0.0,#Div0,#Div0
sheet,0,0,1,0,1,#Div0,#Div0,#Div0
statement,0,1,0,0,1,0.0,#Div0,#Div0
position,0,1,0,3,4,0.0,0.0,#Div0
level,2,1,3,8,14,0.6666666666666666,0.2,0.30769230769230765
varieties,0,1,0,0,1,0.0,#Div0,#Div0
permanent,0,1,0,0,1,0.0,#Div0,#Div0
educated,0,8,0,0,8,0.0,#Div0,#Div0
central,0,1,0,0,1,0.0,#Div0,#Div0
combination,0,1,0,0,1,0.0,#Div0,#Div0
knew,0,1,0,0,1,0.0,#Div0,#Div0
unstable,0,0,0,1,1,#Div0,0.0,#Div0
arm,0,1,0,0,1,0.0,#Div0,#Div0
occured,0,1,0,0,1,0.0,#Div0,#Div0
invent,0,1,0,0,1,0.0,#Div0,#Div0
Next,0,1,0,0,1,0.0,#Div0,#Div0
Honda,0,1,0,0,1,0.0,#Div0,#Div0
Japanese,0,8,0,0,8,0.0,#Div0,#Div0
features,0,4,0,0,4,0.0,#Div0,#Div0
plenty,0,1,0,0,1,0.0,#Div0,#Div0
seek,2,0,0,0,2,1.0,1.0,1.0
disabled,0,1,0,0,1,0.0,#Div0,#Div0
competitive,0,1,0,0,1,0.0,#Div0,#Div0
Sources,1,0,0,0,1,1.0,1.0,1.0
came,0,6,0,1,7,0.0,0.0,#Div0
Angeles,0,1,0,0,1,0.0,#Div0,#Div0
acts,0,0,1,0,1,#Div0,#Div0,#Div0
advertise,0,4,0,0,4,0.0,#Div0,#Div0
psychological,0,1,0,0,1,0.0,#Div0,#Div0
measure,1,0,0,1,2,1.0,0.5,0.6666666666666666
used,0,27,0,2,29,0.0,0.0,#Div0
potencial,0,1,0,0,1,0.0,#Div0,#Div0
creat,0,3,0,0,3,0.0,#Div0,#Div0
ears,0,1,0,0,1,0.0,#Div0,#Div0
free,14,2,0,0,16,0.875,1.0,0.9333333333333333
take,15,61,0,0,76,0.19736842105263158,1.0,0.32967032967032966
topics,0,1,0,0,1,0.0,#Div0,#Div0
machine,0,1,0,0,1,0.0,#Div0,#Div0
Working,0,1,0,0,1,0.0,#Div0,#Div0
bring,1,3,1,6,11,0.25,0.14285714285714285,0.18181818181818182
right,0,13,0,0,13,0.0,#Div0,#Div0
conciliating,1,0,0,0,1,1.0,1.0,1.0
shape,0,0,1,1,2,#Div0,0.0,#Div0
starting,1,2,0,0,3,0.3333333333333333,1.0,0.5
administration,0,1,0,0,1,0.0,#Div0,#Div0
representative,0,2,0,0,2,0.0,#Div0,#Div0
Long,0,1,0,0,1,0.0,#Div0,#Div0
differents,0,1,0,0,1,0.0,#Div0,#Div0
high-speed,0,1,0,0,1,0.0,#Div0,#Div0
circulating,0,2,0,0,2,0.0,#Div0,#Div0
rules,0,0,0,1,1,#Div0,0.0,#Div0
identified,0,2,0,0,2,0.0,#Div0,#Div0
Asian,0,1,0,0,1,0.0,#Div0,#Div0
notice,0,1,0,0,1,0.0,#Div0,#Div0
simple,1,8,0,0,9,0.1111111111111111,1.0,0.19999999999999998
hours,0,2,0,0,2,0.0,#Div0,#Div0
Using,0,0,3,0,3,#Div0,#Div0,#Div0
Angry,0,1,0,0,1,0.0,#Div0,#Div0
devastating,0,0,0,1,1,#Div0,0.0,#Div0
dream,1,0,0,4,5,1.0,0.2,0.33333333333333337
damage,0,0,0,1,1,#Div0,0.0,#Div0
sixteen,0,1,0,0,1,0.0,#Div0,#Div0
receives,0,1,0,0,1,0.0,#Div0,#Div0
besic,0,0,0,1,1,#Div0,0.0,#Div0
consult,0,0,1,0,1,#Div0,#Div0,#Div0
get,12,65,0,0,77,0.15584415584415584,1.0,0.2696629213483146
done,0,10,0,0,10,0.0,#Div0,#Div0
branding,0,1,0,0,1,0.0,#Div0,#Div0
offices,0,1,0,0,1,0.0,#Div0,#Div0
exceeds,0,1,0,0,1,0.0,#Div0,#Div0
dealing,0,1,0,0,1,0.0,#Div0,#Div0
combined,0,1,0,0,1,0.0,#Div0,#Div0
cool,1,1,0,0,2,0.5,1.0,0.6666666666666666
recognized,0,1,0,0,1,0.0,#Div0,#Div0
majority,1,0,0,0,1,1.0,1.0,1.0
pressures,1,0,0,1,2,1.0,0.5,0.6666666666666666
other,0,134,0,1,135,0.0,0.0,#Div0
community,0,3,0,0,3,0.0,#Div0,#Div0
mnemonic,0,1,0,0,1,0.0,#Div0,#Div0
comming,0,1,0,0,1,0.0,#Div0,#Div0
outside,1,0,0,1,2,1.0,0.5,0.6666666666666666
specializing,0,7,0,0,7,0.0,#Div0,#Div0
restrict,1,1,0,0,2,0.5,1.0,0.6666666666666666
grasping,1,0,0,0,1,1.0,1.0,1.0
participating,0,2,0,0,2,0.0,#Div0,#Div0
citizens,0,1,0,0,1,0.0,#Div0,#Div0
underline,1,0,0,0,1,1.0,1.0,1.0
biased,0,1,0,0,1,0.0,#Div0,#Div0
flower,0,0,0,1,1,#Div0,0.0,#Div0
suspecting,0,1,0,0,1,0.0,#Div0,#Div0
against,0,0,0,1,1,#Div0,0.0,#Div0
trafic,0,1,0,0,1,0.0,#Div0,#Div0
loosing,1,0,0,0,1,1.0,1.0,1.0
combining,0,2,0,0,2,0.0,#Div0,#Div0
mountainous,0,1,0,0,1,0.0,#Div0,#Div0
enjoyable,0,3,0,0,3,0.0,#Div0,#Div0
further,0,3,0,0,3,0.0,#Div0,#Div0
emphasize,0,2,0,0,2,0.0,#Div0,#Div0
quiting,0,1,0,0,1,0.0,#Div0,#Div0
shoulders,0,0,0,2,2,#Div0,0.0,#Div0
friend,0,2,0,0,2,0.0,#Div0,#Div0
category,0,2,0,0,2,0.0,#Div0,#Div0
Government,0,1,0,0,1,0.0,#Div0,#Div0
soft,0,0,0,1,1,#Div0,0.0,#Div0
efficient,0,1,0,0,1,0.0,#Div0,#Div0
working,1,24,0,0,25,0.04,1.0,0.07692307692307693
produced,0,1,0,0,1,0.0,#Div0,#Div0
invented,0,3,0,0,3,0.0,#Div0,#Div0
tasteless,0,0,0,1,1,#Div0,0.0,#Div0
intencity,0,0,0,2,2,#Div0,0.0,#Div0
grand,0,2,0,0,2,0.0,#Div0,#Div0
memories,0,1,0,0,1,0.0,#Div0,#Div0
abscence,0,1,0,0,1,0.0,#Div0,#Div0
joung,0,1,0,0,1,0.0,#Div0,#Div0
team,0,0,1,0,1,#Div0,#Div0,#Div0
reaching,5,0,0,0,5,1.0,1.0,1.0
range,1,8,0,0,9,0.1111111111111111,1.0,0.19999999999999998
skills,0,5,0,0,5,0.0,#Div0,#Div0
empowering,0,1,0,0,1,0.0,#Div0,#Div0
nan,0,0,0,1416,1416,#Div0,0.0,#Div0
blows,0,1,0,0,1,0.0,#Div0,#Div0
necessity,0,2,0,0,2,0.0,#Div0,#Div0
wiil,0,2,0,0,2,0.0,#Div0,#Div0
prohibiting,0,1,0,0,1,0.0,#Div0,#Div0
analyzed,0,1,0,0,1,0.0,#Div0,#Div0
location,0,1,0,0,1,0.0,#Div0,#Div0
bit,1,2,0,0,3,0.3333333333333333,1.0,0.5
kindness,0,1,0,0,1,0.0,#Div0,#Div0
airlines,0,1,0,0,1,0.0,#Div0,#Div0
broader,1,0,0,5,6,1.0,0.16666666666666666,0.2857142857142857
disagreeing,0,1,0,0,1,0.0,#Div0,#Div0
summarize,0,3,0,0,3,0.0,#Div0,#Div0
tried,0,12,0,0,12,0.0,#Div0,#Div0
entertains,0,1,0,0,1,0.0,#Div0,#Div0
tempted,1,0,0,0,1,1.0,1.0,1.0
simultaneous,0,1,0,0,1,0.0,#Div0,#Div0
great,1,19,0,0,20,0.05,1.0,0.09523809523809523
konw,0,1,0,0,1,0.0,#Div0,#Div0
numerous,0,2,0,0,2,0.0,#Div0,#Div0
remote,1,1,0,0,2,0.5,1.0,0.6666666666666666
knowing,0,11,0,0,11,0.0,#Div0,#Div0
argue,0,2,0,0,2,0.0,#Div0,#Div0
trip,0,1,2,0,3,0.0,#Div0,#Div0
detail,0,1,0,0,1,0.0,#Div0,#Div0
hear,0,3,0,0,3,0.0,#Div0,#Div0
exercise,0,2,0,0,2,0.0,#Div0,#Div0
wil,0,2,0,0,2,0.0,#Div0,#Div0
spot,0,0,0,1,1,#Div0,0.0,#Div0
pampered,1,0,0,0,1,1.0,1.0,1.0
future,0,9,0,0,9,0.0,#Div0,#Div0
till,0,1,0,0,1,0.0,#Div0,#Div0
overtime,0,1,0,0,1,0.0,#Div0,#Div0
move,1,9,0,0,10,0.1,1.0,0.18181818181818182
strange,0,3,0,0,3,0.0,#Div0,#Div0
up,0,0,0,17,17,#Div0,0.0,#Div0
conscience,0,0,0,2,2,#Div0,0.0,#Div0
areas,1,0,0,0,1,1.0,1.0,1.0
personnal,0,1,0,0,1,0.0,#Div0,#Div0
brought,2,0,0,0,2,1.0,1.0,1.0
recognize,0,1,0,0,1,0.0,#Div0,#Div0
deform,0,1,0,0,1,0.0,#Div0,#Div0
realted,0,1,0,0,1,0.0,#Div0,#Div0
repeat,0,4,0,0,4,0.0,#Div0,#Div0
layer,0,1,0,0,1,0.0,#Div0,#Div0
ruled,0,1,0,0,1,0.0,#Div0,#Div0
mental,0,4,0,0,4,0.0,#Div0,#Div0
familiar,0,0,0,1,1,#Div0,0.0,#Div0
makes,0,19,0,0,19,0.0,#Div0,#Div0
details,0,2,0,0,2,0.0,#Div0,#Div0
thats,0,1,0,0,1,0.0,#Div0,#Div0
bad,0,12,0,0,12,0.0,#Div0,#Div0
companies,0,2,2,0,4,0.0,#Div0,#Div0
getting,1,14,0,0,15,0.06666666666666667,1.0,0.125
laptops,0,2,0,0,2,0.0,#Div0,#Div0
towards,0,1,0,0,1,0.0,#Div0,#Div0
event,0,1,0,0,1,0.0,#Div0,#Div0
older,0,1,0,0,1,0.0,#Div0,#Div0
communication,0,1,0,0,1,0.0,#Div0,#Div0
interesting,0,9,0,0,9,0.0,#Div0,#Div0
into,0,0,0,11,11,#Div0,0.0,#Div0
approriate,0,1,0,0,1,0.0,#Div0,#Div0
pizza,0,1,0,0,1,0.0,#Div0,#Div0
deceiving,0,1,0,0,1,0.0,#Div0,#Div0
depend,0,4,0,0,4,0.0,#Div0,#Div0
save,3,5,0,0,8,0.375,1.0,0.5454545454545454
intend,0,3,0,0,3,0.0,#Div0,#Div0
planned,0,2,0,0,2,0.0,#Div0,#Div0
Acording,0,1,0,0,1,0.0,#Div0,#Div0
help,1,93,0,1,95,0.010638297872340425,0.5,0.020833333333333336
advertized,0,1,0,0,1,0.0,#Div0,#Div0
lost,2,10,0,0,12,0.16666666666666666,1.0,0.2857142857142857
possible,0,2,0,0,2,0.0,#Div0,#Div0
multiplying,0,0,0,1,1,#Div0,0.0,#Div0
question,0,2,0,0,2,0.0,#Div0,#Div0
determines,0,1,0,0,1,0.0,#Div0,#Div0
aspects,0,1,1,2,4,0.0,0.0,#Div0
wind,0,1,0,0,1,0.0,#Div0,#Div0
on,0,0,0,13,13,#Div0,0.0,#Div0
sacrificing,1,0,0,0,1,1.0,1.0,1.0
work,2,32,2,2,38,0.058823529411764705,0.5,0.10526315789473684
washing,0,1,0,0,1,0.0,#Div0,#Div0
consulted,0,1,0,0,1,0.0,#Div0,#Div0
King,0,1,0,0,1,0.0,#Div0,#Div0
complexities,1,0,0,0,1,1.0,1.0,1.0
passes,0,1,0,0,1,0.0,#Div0,#Div0
balance,0,0,0,1,1,#Div0,0.0,#Div0
unemployed,0,2,0,0,2,0.0,#Div0,#Div0
types,0,3,6,0,9,0.0,#Div0,#Div0
pushs,0,0,0,1,1,#Div0,0.0,#Div0
beginning,0,0,0,1,1,#Div0,0.0,#Div0
care,0,14,0,0,14,0.0,#Div0,#Div0
beauties,0,1,0,0,1,0.0,#Div0,#Div0
wanted,0,3,0,0,3,0.0,#Div0,#Div0
meaningless,1,0,0,1,2,1.0,0.5,0.6666666666666666
observed,0,3,0,0,3,0.0,#Div0,#Div0
horse,0,0,1,0,1,#Div0,#Div0,#Div0
answering,0,1,0,0,1,0.0,#Div0,#Div0
school-time,0,1,0,0,1,0.0,#Div0,#Div0
specialize,0,19,0,0,19,0.0,#Div0,#Div0
Finaly,0,1,0,0,1,0.0,#Div0,#Div0
gap,1,0,0,2,3,1.0,0.3333333333333333,0.5
mundane,0,1,0,0,1,0.0,#Div0,#Div0
Use,1,0,0,0,1,1.0,1.0,1.0
seem,0,16,0,0,16,0.0,#Div0,#Div0
Rohn,0,1,0,0,1,0.0,#Div0,#Div0
computer,0,3,0,0,3,0.0,#Div0,#Div0
asset,0,0,0,1,1,#Div0,0.0,#Div0
gaining,1,1,0,0,2,0.5,1.0,0.6666666666666666
indepth,1,0,0,0,1,1.0,1.0,1.0
post,0,0,1,0,1,#Div0,#Div0,#Div0
deep-snow,0,1,0,0,1,0.0,#Div0,#Div0
fidelity,0,1,0,0,1,0.0,#Div0,#Div0
left,1,2,0,0,3,0.3333333333333333,1.0,0.5
vast,2,2,0,0,4,0.5,1.0,0.6666666666666666
forty,0,1,0,0,1,0.0,#Div0,#Div0
space,0,0,0,5,5,#Div0,0.0,#Div0
limit,1,1,0,2,4,0.5,0.3333333333333333,0.4
begin,0,3,0,0,3,0.0,#Div0,#Div0
drive,1,4,0,0,5,0.2,1.0,0.33333333333333337
percentage,0,1,0,0,1,0.0,#Div0,#Div0
pluck,1,0,0,0,1,1.0,1.0,1.0
gathering,0,1,0,0,1,0.0,#Div0,#Div0
third,0,1,0,0,1,0.0,#Div0,#Div0
emerge,1,0,0,0,1,1.0,1.0,1.0
Society,0,1,0,0,1,0.0,#Div0,#Div0
quits,0,1,0,0,1,0.0,#Div0,#Div0
concentration,0,0,0,1,1,#Div0,0.0,#Div0
concern,0,1,0,0,1,0.0,#Div0,#Div0
collecting,1,0,0,0,1,1.0,1.0,1.0
trucks,1,0,0,0,1,1.0,1.0,1.0
overestimate,0,1,0,0,1,0.0,#Div0,#Div0
underground,0,1,0,0,1,0.0,#Div0,#Div0
litte,0,0,0,1,1,#Div0,0.0,#Div0
path,2,0,0,2,4,1.0,0.5,0.6666666666666666
increases,1,1,0,0,2,0.5,1.0,0.6666666666666666
wedding,0,1,0,0,1,0.0,#Div0,#Div0
charing,0,1,0,0,1,0.0,#Div0,#Div0
devoting,2,0,0,0,2,1.0,1.0,1.0
opportunities,0,2,0,0,2,0.0,#Div0,#Div0
handy,0,0,0,2,2,#Div0,0.0,#Div0
ingredients,0,1,0,0,1,0.0,#Div0,#Div0
power,0,0,0,2,2,#Div0,0.0,#Div0
perspective,1,0,0,0,1,1.0,1.0,1.0
teenagers,0,1,0,0,1,0.0,#Div0,#Div0
strengthen,1,0,0,0,1,1.0,1.0,1.0
seamen,0,1,0,0,1,0.0,#Div0,#Div0
reassuring,0,1,0,0,1,0.0,#Div0,#Div0
lessen,0,1,0,0,1,0.0,#Div0,#Div0
weak,1,0,0,3,4,1.0,0.25,0.4
takeing,0,1,0,0,1,0.0,#Div0,#Div0
normal,0,8,0,0,8,0.0,#Div0,#Div0
sue,0,1,0,0,1,0.0,#Div0,#Div0
germany,0,1,0,0,1,0.0,#Div0,#Div0
hires,0,1,0,0,1,0.0,#Div0,#Div0
mechanically,1,0,0,0,1,1.0,1.0,1.0
Agreeing,0,1,0,0,1,0.0,#Div0,#Div0
bolt,0,1,0,0,1,0.0,#Div0,#Div0
morgage,0,1,0,0,1,0.0,#Div0,#Div0
Examples,0,3,0,0,3,0.0,#Div0,#Div0
dreamed,0,1,0,0,1,0.0,#Div0,#Div0
wih,0,1,0,0,1,0.0,#Div0,#Div0
kind,0,18,23,0,41,0.0,#Div0,#Div0
manufacturers,0,0,1,0,1,#Div0,#Div0,#Div0
City,0,1,0,0,1,0.0,#Div0,#Div0
fantastic,1,1,0,0,2,0.5,1.0,0.6666666666666666
aiming,1,0,0,0,1,1.0,1.0,1.0
hang,1,0,0,0,1,1.0,1.0,1.0
totaly,0,1,0,0,1,0.0,#Div0,#Div0
Knowledge,0,1,0,0,1,0.0,#Div0,#Div0
websites,0,1,0,0,1,0.0,#Div0,#Div0
lazing,0,1,0,0,1,0.0,#Div0,#Div0
decreases,0,1,0,0,1,0.0,#Div0,#Div0
man,0,10,0,0,10,0.0,#Div0,#Div0
sleeping,0,3,0,0,3,0.0,#Div0,#Div0
fits,1,0,0,1,2,1.0,0.5,0.6666666666666666
smooth,1,0,0,0,1,1.0,1.0,1.0
depended,0,1,0,0,1,0.0,#Div0,#Div0
maintain,0,3,0,0,3,0.0,#Div0,#Div0
supplies,0,1,0,0,1,0.0,#Div0,#Div0
availability,0,2,0,0,2,0.0,#Div0,#Div0
nearer,0,0,0,1,1,#Div0,0.0,#Div0
follwing,0,1,0,0,1,0.0,#Div0,#Div0
firmly,0,0,0,1,1,#Div0,0.0,#Div0
much,0,25,0,0,25,0.0,#Div0,#Div0
times,0,1,1,0,2,0.0,#Div0,#Div0
reason,0,3,0,0,3,0.0,#Div0,#Div0
memorize,0,5,0,0,5,0.0,#Div0,#Div0
deciding,0,1,0,0,1,0.0,#Div0,#Div0
approving,0,0,1,0,1,#Div0,#Div0,#Div0
aspect,0,3,3,3,9,0.0,0.0,#Div0
talked,0,3,0,0,3,0.0,#Div0,#Div0
green-house,1,0,0,0,1,1.0,1.0,1.0
mess,0,0,0,1,1,#Div0,0.0,#Div0
technology,0,0,2,0,2,#Div0,#Div0,#Div0
Vinci,0,1,0,0,1,0.0,#Div0,#Div0
historical,0,6,0,0,6,0.0,#Div0,#Div0
overwhelm,1,0,0,0,1,1.0,1.0,1.0
driving,0,2,0,0,2,0.0,#Div0,#Div0
commuting,0,3,0,0,3,0.0,#Div0,#Div0
trend,0,1,0,0,1,0.0,#Div0,#Div0
games,0,0,2,0,2,#Div0,#Div0,#Div0
cannnot,0,1,0,0,1,0.0,#Div0,#Div0
's,0,44,0,0,44,0.0,#Div0,#Div0
advanced,2,5,0,0,7,0.2857142857142857,1.0,0.4444444444444445
multiple,0,1,0,0,1,0.0,#Div0,#Div0
practitioners,0,1,0,0,1,0.0,#Div0,#Div0
solar,0,1,0,0,1,0.0,#Div0,#Div0
pursue,2,0,0,0,2,1.0,1.0,1.0
composed,0,1,0,0,1,0.0,#Div0,#Div0
acting,0,2,0,0,2,0.0,#Div0,#Div0
handle,1,0,0,0,1,1.0,1.0,1.0
relying,1,0,0,0,1,1.0,1.0,1.0
static,0,0,0,1,1,#Div0,0.0,#Div0
Authority,0,1,0,0,1,0.0,#Div0,#Div0
paving,1,0,0,0,1,1.0,1.0,1.0
anyone,0,1,0,0,1,0.0,#Div0,#Div0
maintenance,0,1,0,0,1,0.0,#Div0,#Div0
spare,2,1,0,0,3,0.6666666666666666,1.0,0.8
foresee,0,1,0,0,1,0.0,#Div0,#Div0
contain,0,1,0,0,1,0.0,#Div0,#Div0
wheel,2,0,0,0,2,1.0,1.0,1.0
repaired,1,0,0,0,1,1.0,1.0,1.0
short,0,10,0,1,11,0.0,0.0,#Div0
population,1,3,0,0,4,0.25,1.0,0.4
has,5,102,0,0,107,0.04672897196261682,1.0,0.08928571428571429
